,StockCode,Description,ADI,CV2,Class
1184,22069,BROWN  PIRATE TREASURE CHEST ,1.0,0.0,Smooth demand
1185,22070,SMALL RED RETROSPOT MUG IN BOX ,1.0,0.0,Smooth demand
1186,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1.0,0.0,Smooth demand
1187,22072,RED RETROSPOT TEA CUP AND SAUCER ,1.0,0.0,Smooth demand
1188,22073,RED RETROSPOT STORAGE JAR,1.0,0.0,Smooth demand
1189,22074,6 RIBBONS SHIMMERING PINKS ,1.0,0.0,Smooth demand
1190,22075,6 RIBBONS ELEGANT CHRISTMAS ,1.0416666666666667,0.04340277777777778,Smooth demand
1191,22076,6 RIBBONS EMPIRE  ,1.0,0.0,Smooth demand
1192,22077,6 RIBBONS RUSTIC CHARM,1.0416666666666667,0.04340277777777778,Smooth demand
1193,22078,RIBBON REEL LACE DESIGN ,1.0869565217391304,0.09057971014492752,Smooth demand
1194,22079,RIBBON REEL HEARTS DESIGN ,1.0,0.0,Smooth demand
1195,22080,RIBBON REEL SPOTS DESIGN ,1.1904761904761905,0.19841269841269846,Smooth demand
1196,22081,RIBBON REEL FLORA + FAUNA ,1.0,0.0,Smooth demand
1197,22082,RIBBON REEL STRIPES DESIGN ,1.0,0.0,Smooth demand
1198,22083,PAPER CHAIN KIT RETROSPOT,1.0,0.0,Smooth demand
1199,22084,PAPER CHAIN KIT EMPIRE,1.0869565217391304,0.09057971014492752,Smooth demand
1200,22085,PAPER CHAIN KIT SKULLS ,1.0,0.0,Smooth demand
1201,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1.0416666666666667,0.04340277777777778,Smooth demand
1202,22087,PAPER BUNTING WHITE LACE,1.1904761904761905,0.19841269841269846,Smooth demand
1203,22088,PAPER BUNTING COLOURED LACE,1.0,0.0,Smooth demand
1204,22089,PAPER BUNTING VINTAGE PAISLEY,1.0,0.0,Smooth demand
1205,22090,PAPER BUNTING RETROSPOT,1.0,0.0,Smooth demand
1206,22091,EMPIRE TISSUE BOX,1.0,0.0,Smooth demand
1207,22092,BLUE PAISLEY TISSUE BOX,1.1363636363636365,0.14204545454545453,Smooth demand
1208,22093,MOTORING TISSUE BOX,1.0416666666666667,0.04340277777777778,Smooth demand
1209,22094,RED RETROSPOT TISSUE BOX,1.0,0.0,Smooth demand
1210,22095,LADS ONLY TISSUE BOX,1.0,0.0,Smooth demand
1211,22096,PINK PAISLEY SQUARE TISSUE BOX ,1.0416666666666667,0.04340277777777778,Smooth demand
1212,22097,SWALLOW SQUARE TISSUE BOX,1.0,0.0,Smooth demand
1213,22098,BOUDOIR SQUARE TISSUE BOX,1.0,0.0,Smooth demand
1214,22099,CARAVAN SQUARE TISSUE BOX,1.0,0.0,Smooth demand
1215,22100,SKULLS SQUARE TISSUE BOX,1.0869565217391304,0.09057971014492752,Smooth demand
1216,22101,MIRROR MOSAIC VOTIVE HOLDER,1.0,0.0,Smooth demand
1217,22102,MIRROR MOSAIC T-LIGHT HOLDER ,1.0434782608695652,0.04536862003780718,Smooth demand
1218,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1.0952380952380953,0.09956709956709955,Smooth demand
1219,22104,MIRROR MOSAIC CANDLE PLATE,1.0416666666666667,0.04340277777777778,Smooth demand
1220,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,1.1363636363636365,0.14204545454545453,Smooth demand
1221,22106,MIRROR MOSAIC HURRICANE LAMP ,1.0,0.0,Smooth demand
1222,22107,PIZZA PLATE IN BOX,1.0,0.0,Smooth demand
1223,22108,PING! MICROWAVE PLATE,1.0869565217391304,0.09057971014492752,Smooth demand
1224,22109,FULL ENGLISH BREAKFAST PLATE,1.0,0.0,Smooth demand
1225,22110,BIRD HOUSE HOT WATER BOTTLE,1.0,0.0,Smooth demand
1226,22111,SCOTTIE DOG HOT WATER BOTTLE,1.0,0.0,Smooth demand
1227,22112,CHOCOLATE HOT WATER BOTTLE,1.0,0.0,Smooth demand
1228,22113,GREY HEART HOT WATER BOTTLE,1.4705882352941178,0.4901960784313726,Lumpy demand
1229,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1.1904761904761905,0.19841269841269846,Smooth demand
1230,22115,METAL SIGN EMPIRE TEA,1.0,0.0,Smooth demand
1231,22116,METAL SIGN HIS DINNER IS SERVED,1.0,0.0,Smooth demand
1232,22117,METAL SIGN HER DINNER IS SERVED ,1.0,0.0,Smooth demand
1233,22118,JOY WOODEN BLOCK LETTERS,1.0869565217391304,0.09057971014492752,Smooth demand
1234,22119,PEACE WOODEN BLOCK LETTERS,1.0,0.0,Smooth demand
1235,22120,WELCOME  WOODEN BLOCK LETTERS,1.1904761904761905,0.19841269841269846,Smooth demand
1236,22121,NOEL WOODEN BLOCK LETTERS ,1.3157894736842106,0.3289473684210526,Smooth demand
1237,22122,SET OF 2 FANCY FONT TEA TOWELS,1.0,0.0,Smooth demand
1238,22123,PING MICROWAVE APRON,1.0,0.0,Smooth demand
1239,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1.0416666666666667,0.04340277777777778,Smooth demand
1240,22125,UNION JACK HOT WATER BOTTLE ,4.0,3.130434782608696,Lumpy demand
1241,22127,PARTY CONES CARNIVAL ASSORTED,1.0,0.0,Smooth demand
1242,22128,PARTY CONES CANDY ASSORTED,1.0,0.0,Smooth demand
1243,22129,PARTY CONES CANDY TREE DECORATION,1.0,0.0,Smooth demand
1244,22130,PARTY CONE CHRISTMAS DECORATION ,1.0869565217391304,0.09057971014492752,Smooth demand
1245,22131,FOOD CONTAINER SET 3 LOVE HEART ,1.0,0.0,Smooth demand
1246,22132,RED LOVE HEART SHAPE CUP,1.0,0.0,Smooth demand
1247,22133,PINK LOVE HEART SHAPE CUP,1.0,0.0,Smooth demand
1248,22134,LADLE LOVE HEART RED ,1.0,0.0,Smooth demand
1249,22135,MINI LADLE LOVE HEART PINK,1.0,0.0,Smooth demand
1250,22136,LOVE HEART SOCK HANGER,1.0416666666666667,0.04340277777777778,Smooth demand
1251,22137,BATHROOM SET LOVE HEART DESIGN,1.105263157894737,0.11052631578947368,Smooth demand
1252,22138,BAKING SET 9 PIECE RETROSPOT ,1.0,0.0,Smooth demand
1253,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1.0,0.0,Smooth demand
1254,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1.7857142857142858,0.8184523809523809,Lumpy demand
1255,22142,CHRISTMAS CRAFT WHITE FAIRY ,1.9230769230769231,0.9615384615384617,Lumpy demand
1256,22143,CHRISTMAS CRAFT HEART DECORATIONS,1.2222222222222223,0.24444444444444438,Smooth demand
1257,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1.4705882352941178,0.4901960784313726,Lumpy demand
1258,22145,CHRISTMAS CRAFT HEART STOCKING ,1.0833333333333333,0.09027777777777778,Smooth demand
1259,22146,EASTER CRAFT IVY WREATH WITH CHICK,1.4,0.4307692307692307,Intermittent demand
1260,22147,FELTCRAFT BUTTERFLY HEARTS,1.0,0.0,Smooth demand
1261,22148,EASTER CRAFT 4 CHICKS ,1.1363636363636365,0.14204545454545453,Smooth demand
1262,22149,FELTCRAFT 6 FLOWER FRIENDS,1.0,0.0,Smooth demand
1263,22150,3 STRIPEY MICE FELTCRAFT,1.0,0.0,Smooth demand
1264,22151,PLACE SETTING WHITE HEART,1.0,0.0,Smooth demand
1265,22152,PLACE SETTING WHITE STAR,1.0869565217391304,0.09057971014492752,Smooth demand
1266,22153,ANGEL DECORATION STARS ON DRESS,1.3157894736842106,0.3289473684210526,Smooth demand
1267,22154,ANGEL DECORATION 3 BUTTONS ,1.1904761904761905,0.19841269841269846,Smooth demand
1268,22155,STAR DECORATION RUSTIC,1.0,0.0,Smooth demand
1269,22156,HEART DECORATION WITH PEARLS ,1.0,0.0,Smooth demand
1270,22157,ANGEL DECORATION WITH LACE PADDED,2.1,1.1550000000000002,Lumpy demand
1271,22158,3 HEARTS HANGING DECORATION RUSTIC,1.1363636363636365,0.14204545454545453,Smooth demand
1272,22161,HEART DECORATION RUSTIC HANGING ,1.0,0.0,Smooth demand
1273,22162,HEART GARLAND RUSTIC PADDED,1.0434782608695652,0.04536862003780718,Smooth demand
1274,22163,HEART STRING MEMO HOLDER HANGING,1.0416666666666667,0.04340277777777778,Smooth demand
1275,22164,STRING OF STARS CARD HOLDER,1.6,0.6260869565217391,Lumpy demand
1276,22165,DIAMANTE HEART SHAPED WALL MIRROR ,1.0,0.0,Smooth demand
1277,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1.0,0.0,Smooth demand
1278,22167, OVAL WALL MIRROR DIAMANTE ,1.0,0.0,Smooth demand
1279,22168,ORGANISER WOOD ANTIQUE WHITE ,1.0,0.0,Smooth demand
1280,22169,FAMILY ALBUM WHITE PICTURE FRAME,1.0416666666666667,0.04340277777777778,Smooth demand
1281,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1.0416666666666667,0.04340277777777778,Smooth demand
1282,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1.0,0.0,Smooth demand
1283,22172,METAL SHELF WITH RAIL ,1.0,0.0,Smooth demand
1284,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1.1363636363636365,0.14204545454545453,Smooth demand
1285,22174,PHOTO CUBE,1.0869565217391304,0.09057971014492752,Smooth demand
1286,22175,PINK OWL SOFT TOY,1.0,0.0,Smooth demand
1287,22176,BLUE OWL SOFT TOY,1.0,0.0,Smooth demand
1288,22177,5 HOOK BLACKBOARD ORGANISER ,1.2857142857142858,0.32142857142857145,Smooth demand
1289,22178,VICTORIAN GLASS HANGING T-LIGHT,1.0,0.0,Smooth demand
1290,22179,SET 10 LIGHTS NIGHT OWL,1.0,0.0,Smooth demand
1291,22180,RETROSPOT LAMP,1.0,0.0,Smooth demand
1292,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,1.0,0.0,Smooth demand
1293,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1.0,0.0,Smooth demand
1294,22183,CAKE STAND VICTORIAN FILIGREE MED,1.2,0.208695652173913,Smooth demand
1295,22184,CAKE STAND VICTORIAN FILIGREE LARGE,1.0,0.0,Smooth demand
1296,22185,SLATE TILE NATURAL HANGING,1.0,0.0,Smooth demand
1297,22186,RED STAR CARD HOLDER,1.1904761904761905,0.19841269841269846,Smooth demand
1298,22187,GREEN CHRISTMAS TREE CARD HOLDER,1.3157894736842106,0.3289473684210526,Smooth demand
1299,22188,BLACK HEART CARD HOLDER,1.0416666666666667,0.04340277777777778,Smooth demand
1300,22189,CREAM HEART CARD HOLDER,1.0416666666666667,0.04340277777777778,Smooth demand
1301,22190,LOCAL CAFE MUG,1.0,0.0,Smooth demand
1302,22191,IVORY DINER WALL CLOCK,1.0869565217391304,0.09057971014492752,Smooth demand
1303,22192,BLUE DINER WALL CLOCK,1.0869565217391304,0.09057971014492752,Smooth demand
1304,22193,RED DINER WALL CLOCK,1.25,0.2604166666666666,Smooth demand
1305,22194,BLACK DINER WALL CLOCK,1.0,0.0,Smooth demand
1306,22195,LARGE HEART MEASURING SPOONS,1.0,0.0,Smooth demand
1307,22196,SMALL HEART MEASURING SPOONS,1.0,0.0,Smooth demand
1308,22197,SMALL POPCORN HOLDER,1.0,0.0,Smooth demand
1309,22198,LARGE POPCORN HOLDER ,1.0,0.0,Smooth demand
1310,22199,FRYING PAN RED RETROSPOT,1.0,0.0,Smooth demand
1311,22200,FRYING PAN PINK POLKADOT,1.0,0.0,Smooth demand
1312,22201,FRYING PAN BLUE POLKADOT,1.0,0.0,Smooth demand
1313,22202,MILK PAN PINK RETROSPOT,1.0588235294117647,0.062283737024221464,Smooth demand
1314,22203,MILK PAN RED RETROSPOT,1.0,0.0,Smooth demand
1315,22204,MILK PAN BLUE POLKADOT,1.0,0.0,Smooth demand
1316,22206,MUG  DOTCOMGIFTSHOP.COM ,2.25,1.3235294117647058,Lumpy demand
1317,22207,FRYING PAN UNION FLAG,1.0,0.0,Smooth demand
1318,22208,WOOD STAMP SET THANK YOU,1.0,0.0,Smooth demand
1319,22209,WOOD STAMP SET HAPPY BIRTHDAY,1.0,0.0,Smooth demand
1320,22210,WOOD STAMP SET BEST WISHES,1.0,0.0,Smooth demand
1321,22211,WOOD STAMP SET FLOWERS,1.0,0.0,Smooth demand
1322,22212,FOUR HOOK  WHITE LOVEBIRDS,1.0,0.0,Smooth demand
1323,22214,CANDLE PLATE LACE WHITE,1.0,0.0,Smooth demand
1324,22215,CAKE STAND WHITE TWO TIER LACE,1.0,0.0,Smooth demand
1325,22216,T-LIGHT HOLDER WHITE LACE,1.0,0.0,Smooth demand
1326,22217,T-LIGHT HOLDER HANGING LACE,1.0,0.0,Smooth demand
1327,22218,CAKE STAND LACE WHITE,1.0,0.0,Smooth demand
1328,22219,LOVEBIRD HANGING DECORATION WHITE ,1.0,0.0,Smooth demand
1329,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1.0416666666666667,0.04340277777777778,Smooth demand
1330,22221,CAKE STAND LOVEBIRD 2 TIER PINK,1.0,0.0,Smooth demand
1331,22222,CAKE PLATE LOVEBIRD WHITE,1.0,0.0,Smooth demand
1332,22223,CAKE PLATE LOVEBIRD PINK,1.0,0.0,Smooth demand
1333,22224,WHITE LOVEBIRD LANTERN,1.0,0.0,Smooth demand
1334,22227,HANGING HEART MIRROR DECORATION ,1.0,0.0,Smooth demand
1335,22228,BUNNY WOODEN PAINTED WITH BIRD ,1.0416666666666667,0.04340277777777778,Smooth demand
1336,22229,BUNNY WOODEN PAINTED WITH FLOWER ,1.1904761904761905,0.19841269841269846,Smooth demand
1337,22230,JIGSAW TREE WITH WATERING CAN,1.0,0.0,Smooth demand
1338,22231,JIGSAW TREE WITH BIRDHOUSE,1.0,0.0,Smooth demand
1339,22232,JIGSAW TOADSTOOLS 3 PIECE,1.0,0.0,Smooth demand
1340,22233,JIGSAW RABBIT AND BIRDHOUSE,1.0416666666666667,0.04340277777777778,Smooth demand
1341,22236,CAKE STAND 3 TIER MAGIC GARDEN,1.0,0.0,Smooth demand
1342,22241,GARLAND WOODEN HAPPY EASTER,1.0,0.0,Smooth demand
1343,22242,HOOK 5 HANGER  MAGIC TOADSTOOL,1.0,0.0,Smooth demand
1344,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1.0909090909090908,0.09486166007905139,Smooth demand
1345,22244,3 HOOK HANGER MAGIC GARDEN,1.0476190476190477,0.04988662131519274,Smooth demand
1346,22245,HOOK 1 HANGER MAGIC GARDEN,1.0476190476190477,0.04988662131519274,Smooth demand
1347,22246,GARLAND MAGIC GARDEN 1.8M,1.0,0.0,Smooth demand
1348,22247,BUNNY DECORATION MAGIC GARDEN,1.411764705882353,0.4296675191815857,Intermittent demand
1349,22248,DECORATION  PINK CHICK MAGIC GARDEN,1.0869565217391304,0.09057971014492752,Smooth demand
1350,22249,DECORATION WHITE CHICK MAGIC GARDEN,1.1904761904761905,0.19841269841269846,Smooth demand
1351,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1.0,0.0,Smooth demand
1352,22251,BIRDHOUSE DECORATION MAGIC GARDEN,1.0,0.0,Smooth demand
1353,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1.0,0.0,Smooth demand
1354,22253,6 CROCHET STRAWBERRIES,1.0,0.0,Smooth demand
1355,22254,FELT TOADSTOOL LARGE,1.0,0.0,Smooth demand
1356,22255,FELT TOADSTOOL  SMALL,1.0,0.0,Smooth demand
1357,22256,FELT FARM ANIMAL CHICKEN,1.4666666666666666,0.488888888888889,Intermittent demand
1358,22257,FELT FARM ANIMAL SHEEP,2.0,1.0476190476190477,Lumpy demand
1359,22258,FELT FARM ANIMAL RABBIT,1.7142857142857142,0.7453416149068324,Lumpy demand
1360,22259,FELT FARM ANIMAL HEN,1.3333333333333333,0.35555555555555557,Intermittent demand
1361,22260,FELT EGG COSY BLUE RABBIT ,1.0,0.0,Smooth demand
1362,22261,FELT EGG COSY WHITE RABBIT ,1.0869565217391304,0.09057971014492752,Smooth demand
1363,22262,FELT EGG COSY CHICKEN,1.0,0.0,Smooth demand
1364,22263,FELT EGG COSY LADYBIRD ,1.0869565217391304,0.09057971014492752,Smooth demand
1365,22264,FELT FARM ANIMAL WHITE BUNNY ,1.1904761904761905,0.19841269841269846,Smooth demand
1366,22265,EASTER DECORATION NATURAL CHICK,1.0909090909090908,0.09486166007905139,Smooth demand
1367,22266,EASTER DECORATION HANGING BUNNY,1.3157894736842106,0.3289473684210526,Smooth demand
1368,22267,EASTER DECORATION EGG BUNNY ,1.5625,0.5859375,Lumpy demand
1369,22268,EASTER DECORATION SITTING BUNNY,1.0909090909090908,0.09486166007905139,Smooth demand
1370,22269,EGG CUP NATURAL CHICKEN,1.0,0.0,Smooth demand
1371,22270,HAPPY EASTER HANGING DECORATION,1.2,0.208695652173913,Smooth demand
1372,22271,FELTCRAFT DOLL ROSIE,1.0,0.0,Smooth demand
1373,22272,FELTCRAFT DOLL MARIA,1.0,0.0,Smooth demand
1374,22273,FELTCRAFT DOLL MOLLY,1.0,0.0,Smooth demand
1375,22274,FELTCRAFT DOLL EMILY,1.0,0.0,Smooth demand
1376,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1.0,0.0,Smooth demand
1377,22276,WASH BAG VINTAGE ROSE PAISLEY,1.0,0.0,Smooth demand
1378,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1.0,0.0,Smooth demand
1379,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1.0,0.0,Smooth demand
1380,22279,POCKET BAG BLUE PAISLEY RED SPOT,1.0,0.0,Smooth demand
1381,22280,POCKET BAG PINK PAISELY BROWN SPOT,1.0,0.0,Smooth demand
1382,22281,EASTER TREE YELLOW BIRDS,1.5625,0.5859375,Lumpy demand
1383,22282,12 EGG HOUSE PAINTED WOOD,1.0,0.0,Smooth demand
1384,22283,6 EGG HOUSE PAINTED WOOD,1.0,0.0,Smooth demand
1385,22284,HEN HOUSE DECORATION,1.0,0.0,Smooth demand
1386,22285,DECORATION HEN ON NEST HANGING,1.0,0.0,Smooth demand
1387,22286,DECORATION  WOBBLY RABBIT  METAL ,1.3157894736842106,0.3289473684210526,Smooth demand
1388,22287,DECORATION  WOBBLY CHICKEN METAL ,1.3888888888888888,0.4050925925925926,Intermittent demand
1389,22288,HANGING METAL RABBIT DECORATION,1.25,0.2604166666666666,Smooth demand
1390,22289,DECORATION  HANGING METAL CHICKEN,1.2,0.208695652173913,Smooth demand
1391,22290,STANDING METAL RABBIT WITH EGG,1.0,0.0,Smooth demand
1392,22291,HANGING CHICK CREAM DECORATION,1.0434782608695652,0.04536862003780718,Smooth demand
1393,22292,HANGING CHICK  YELLOW DECORATION,1.0,0.0,Smooth demand
1394,22293,HANGING CHICK GREEN DECORATION,1.0909090909090908,0.09486166007905139,Smooth demand
1395,22294,HEART FILIGREE DOVE  SMALL,1.0,0.0,Smooth demand
1396,22295,HEART FILIGREE DOVE LARGE,1.0869565217391304,0.09057971014492752,Smooth demand
1397,22296,HEART IVORY TRELLIS LARGE,1.0416666666666667,0.04340277777777778,Smooth demand
1398,22297,HEART IVORY TRELLIS SMALL,1.0,0.0,Smooth demand
1399,22299,PIG KEYRING WITH LIGHT & SOUND ,1.0,0.0,Smooth demand
1400,22300,COFFEE MUG DOG + BALL DESIGN,1.0,0.0,Smooth demand
1401,22301,COFFEE MUG CAT + BIRD DESIGN,1.0,0.0,Smooth demand
1402,22302,COFFEE MUG PEARS  DESIGN,1.0416666666666667,0.04340277777777778,Smooth demand
1403,22303,COFFEE MUG APPLES DESIGN,1.0,0.0,Smooth demand
1404,22304,COFFEE MUG BLUE PAISLEY DESIGN,1.0416666666666667,0.04340277777777778,Smooth demand
1405,22305,COFFEE MUG PINK PAISLEY DESIGN,1.0,0.0,Smooth demand
1406,22306,SILVER MUG BONE CHINA TREE OF LIFE,1.6666666666666667,0.6944444444444445,Lumpy demand
1407,22307,GOLD MUG BONE CHINA TREE OF LIFE,1.7857142857142858,0.8184523809523809,Lumpy demand
1408,22308,TEA COSY BLUE STRIPE,1.0,0.0,Smooth demand
1409,22309,TEA COSY RED  STRIPE,1.0416666666666667,0.04340277777777778,Smooth demand
1410,22310,IVORY KNITTED MUG COSY ,1.0416666666666667,0.04340277777777778,Smooth demand
1411,22311,OFFICE MUG WARMER BLACK+SILVER ,1.0,0.0,Smooth demand
1412,22312,OFFICE MUG WARMER POLKADOT,1.0,0.0,Smooth demand
1413,22313,OFFICE MUG WARMER PINK,1.0416666666666667,0.04340277777777778,Smooth demand
1414,22314,OFFICE MUG WARMER CHOC+BLUE,1.0,0.0,Smooth demand
1415,22315,200 RED + WHITE BENDY STRAWS,1.0,0.0,Smooth demand
1416,22316,200 BENDY SKULL STRAWS,1.0,0.0,Smooth demand
1417,22317,FIVE CATS HANGING DECORATION,1.0,0.0,Smooth demand
1418,22318,FIVE HEART HANGING DECORATION,1.0,0.0,Smooth demand
1419,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,1.0,0.0,Smooth demand
1420,22320,BIRDS MOBILE VINTAGE DESIGN,1.0,0.0,Smooth demand
1421,22321,BIRD DECORATION RED RETROSPOT,1.0,0.0,Smooth demand
1422,22322,BIRD DECORATION GREEN POLKADOT,1.0,0.0,Smooth demand
1423,22323,PINK POLKADOT KIDS BAG,1.0769230769230769,0.08284023668639054,Smooth demand
1424,22324,BLUE POLKADOT KIDS BAG,1.0,0.0,Smooth demand
1425,22325,MOBILE VINTAGE HEARTS ,1.0,0.0,Smooth demand
1426,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1.0,0.0,Smooth demand
1427,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1.0,0.0,Smooth demand
1428,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1.0,0.0,Smooth demand
1429,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1.0,0.0,Smooth demand
1430,22330,72 ROUND PINK DOILIES,1.0,0.0,Smooth demand
1431,22331,WOODLAND PARTY BAG + STICKER SET,1.0,0.0,Smooth demand
1432,22332,SKULLS PARTY BAG + STICKER SET,1.0,0.0,Smooth demand
1433,22333,RETROSPOT PARTY BAG + STICKER SET,1.0,0.0,Smooth demand
1434,22334,DINOSAUR PARTY BAG + STICKER SET,1.0,0.0,Smooth demand
1435,22335,HEART DECORATION PAINTED ZINC ,1.0,0.0,Smooth demand
1436,22336,DOVE DECORATION PAINTED ZINC ,1.0454545454545454,0.04752066115702479,Smooth demand
1437,22337,ANGEL DECORATION PAINTED ZINC ,1.9230769230769231,0.9615384615384617,Lumpy demand
1438,22338,STAR DECORATION PAINTED ZINC ,1.3157894736842106,0.3289473684210526,Smooth demand
1439,22339,CHRISTMAS TREE PAINTED ZINC ,1.5,0.5217391304347827,Lumpy demand
1440,22340,NOEL GARLAND PAINTED ZINC ,1.5625,0.5859375,Lumpy demand
1441,22341,LOVE GARLAND PAINTED ZINC ,1.0,0.0,Smooth demand
1442,22342,HOME GARLAND PAINTED ZINC ,1.0,0.0,Smooth demand
1443,22343,PARTY PIZZA DISH RED RETROSPOT,1.0,0.0,Smooth demand
1444,22344,PARTY PIZZA DISH PINK POLKADOT,1.0416666666666667,0.04340277777777778,Smooth demand
1445,22345,PARTY PIZZA DISH BLUE POLKADOT,1.0,0.0,Smooth demand
1446,22346,PARTY PIZZA DISH GREEN POLKADOT,1.1363636363636365,0.14204545454545453,Smooth demand
1447,22347,PIZZA SLICE DISH,1.0,0.0,Smooth demand
1448,22348,TEA BAG PLATE RED RETROSPOT,1.0,0.0,Smooth demand
1449,22349,DOG BOWL CHASING BALL DESIGN,1.0,0.0,Smooth demand
1450,22350,ILLUSTRATED CAT BOWL ,1.0,0.0,Smooth demand
1451,22351,DOTCOMGIFTSHOP TEA TOWEL,3.6666666666666665,2.9333333333333345,Lumpy demand
1452,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1.0,0.0,Smooth demand
1453,22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,1.0588235294117647,0.062283737024221464,Smooth demand
1454,22354,RETROSPOT PADDED SEAT CUSHION,1.0,0.0,Smooth demand
1455,22355,CHARLOTTE BAG SUKI DESIGN,1.0,0.0,Smooth demand
1456,22356,CHARLOTTE BAG PINK POLKADOT,1.0,0.0,Smooth demand
1457,22357,KINGS CHOICE BISCUIT TIN,1.0,0.0,Smooth demand
1458,22358,KINGS CHOICE TEA CADDY ,1.0,0.0,Smooth demand
1459,22359,GLASS JAR KINGS CHOICE,1.0,0.0,Smooth demand
1460,22360,GLASS JAR ENGLISH CONFECTIONERY,1.0869565217391304,0.09057971014492752,Smooth demand
1461,22361,GLASS JAR DAISY FRESH COTTON WOOL,1.0,0.0,Smooth demand
1462,22362,GLASS JAR PEACOCK BATH SALTS,1.0,0.0,Smooth demand
1463,22363,GLASS JAR MARMALADE ,1.0,0.0,Smooth demand
1464,22364,GLASS JAR DIGESTIVE BISCUITS,1.0,0.0,Smooth demand
1465,22365,DOORMAT RESPECTABLE HOUSE,1.0,0.0,Smooth demand
1466,22366,DOORMAT AIRMAIL ,1.0,0.0,Smooth demand
1467,22367,CHILDRENS APRON SPACEBOY DESIGN,1.0,0.0,Smooth demand
1468,22371,AIRLINE BAG VINTAGE TOKYO 78,1.0,0.0,Smooth demand
1469,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1.0,0.0,Smooth demand
1470,22374,AIRLINE BAG VINTAGE JET SET RED,1.0,0.0,Smooth demand
1471,22375,AIRLINE BAG VINTAGE JET SET BROWN,1.0,0.0,Smooth demand
1472,22376,AIRLINE BAG VINTAGE JET SET WHITE,1.0,0.0,Smooth demand
1473,22377,BOTTLE BAG RETROSPOT ,1.0,0.0,Smooth demand
1474,22378,WALL TIDY RETROSPOT ,1.0,0.0,Smooth demand
1475,22379,RECYCLING BAG RETROSPOT ,1.0,0.0,Smooth demand
1476,22380,TOY TIDY SPACEBOY  ,1.0,0.0,Smooth demand
1477,22381,TOY TIDY PINK POLKADOT,1.0,0.0,Smooth demand
1478,22382,LUNCH BAG SPACEBOY DESIGN ,1.0,0.0,Smooth demand
1479,22383,LUNCH BAG SUKI  DESIGN ,1.0,0.0,Smooth demand
1480,22384,LUNCH BAG PINK POLKADOT,1.0,0.0,Smooth demand
1481,22385,JUMBO BAG SPACEBOY DESIGN,1.0,0.0,Smooth demand
1482,22386,JUMBO BAG PINK POLKADOT,1.0,0.0,Smooth demand
1483,22389,PAPERWEIGHT SAVE THE PLANET,1.1,0.10476190476190475,Smooth demand
1484,22390,PAPERWEIGHT CHILDHOOD MEMORIES,1.0,0.0,Smooth demand
1485,22391,PAPERWEIGHT HOME SWEET HOME,1.1,0.10476190476190475,Smooth demand
1486,22393,PAPERWEIGHT VINTAGE COLLAGE,1.0,0.0,Smooth demand
1487,22394,PAPERWEIGHT KINGS CHOICE ,1.105263157894737,0.11052631578947368,Smooth demand
1488,22395,PAPERWEIGHT VINTAGE PAISLEY,1.105263157894737,0.11052631578947368,Smooth demand
1489,22396,MAGNETS PACK OF 4 RETRO PHOTO,1.0,0.0,Smooth demand
1490,22398,MAGNETS PACK OF 4 SWALLOWS,1.0,0.0,Smooth demand
1491,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1.0,0.0,Smooth demand
1492,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1.0,0.0,Smooth demand
1493,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1.0,0.0,Smooth demand
1494,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1.0,0.0,Smooth demand
1495,22405,MONEY BOX POCKET MONEY DESIGN,1.0,0.0,Smooth demand
1496,22406,MONEY BOX KINGS CHOICE DESIGN,1.0,0.0,Smooth demand
