,StockCode,Description,ADI,CV2,Class
863,21662,VINTAGE GLASS COFFEE CADDY,6.966292134831461,5.975930732787568,Lumpy demand
864,21663,VINTAGE GLASS SUGAR CADDY,4.925925925925926,3.955667789001123,Lumpy demand
865,21664,RIDGED GLASS STORAGE JAR CREAM LID,11.03225806451613,10.0469465829122,Lumpy demand
866,21665,TRIANGULAR RIDGED GLASS POSY HOLDER,3.259259259259259,2.272169312169312,Lumpy demand
867,21666,RIDGED GLASS T-LIGHT HOLDER,9.316455696202532,8.32777060191165,Lumpy demand
868,21667,GLASS CAKE COVER AND PLATE,3.411764705882353,2.4177196804647787,Lumpy demand
869,21668,RED STRIPE CERAMIC DRAWER KNOB,1.7106481481481481,0.7116110860182675,Lumpy demand
870,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1.7980535279805352,0.7991349013246823,Lumpy demand
871,21670,BLUE SPOT CERAMIC DRAWER KNOB,1.7066974595842956,0.7076550442178787,Lumpy demand
872,21671,RED SPOT CERAMIC DRAWER KNOB,1.8804071246819338,0.8816000882655136,Lumpy demand
873,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1.7186046511627906,0.7195783702023065,Lumpy demand
874,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1.7470449172576832,0.7480571732431273,Lumpy demand
875,21674,RIDGED GLASS PENDANT LAMPSHADE,10.444444444444445,9.54599761051374,Lumpy demand
876,21675,BUTTERFLIES STICKERS,3.671641791044776,2.6752668138277405,Lumpy demand
877,21676,FLOWERS  STICKERS,5.477611940298507,4.483720551403963,Lumpy demand
878,21677,HEARTS  STICKERS,3.535885167464115,2.539321326227616,Lumpy demand
879,21678,PAISLEY PATTERN  STICKERS,10.10958904109589,9.12194940614487,Lumpy demand
880,21679,SKULLS  STICKERS,2.8901960784313725,1.8927642796248938,Lumpy demand
881,21680,WOODLAND  STICKERS,3.7323232323232323,2.7360255673263807,Lumpy demand
882,21681,GIANT MEDINA STAMPED METAL BOWL ,6.588235294117647,5.600736939070932,Lumpy demand
883,21682,LARGE MEDINA STAMPED METAL BOWL ,5.4222222222222225,4.428271773825809,Lumpy demand
884,21683,MEDIUM MEDINA STAMPED METAL BOWL ,5.357664233576642,4.363609205245915,Lumpy demand
885,21684,SMALL MEDINA STAMPED METAL BOWL ,7.778947368421052,6.78813293396092,Lumpy demand
886,21685,MEDINA STAMPED METAL TRAY ,1.0,NA,NA
887,21686,MEDINA STAMPED METAL STOOL,20.03030303030303,19.05913682277318,Lumpy demand
888,21687,SILVER PLATE CANDLE BOWL LARGE,3.74025974025974,2.749807683605593,Lumpy demand
889,21688,SILVER PLATE CANDLE BOWL SMALL,5.572519083969466,4.578791400957077,Lumpy demand
890,21689,SILVER VANILLA  FLOWER CANDLE POT,13.272727272727273,12.289562289562289,Lumpy demand
891,21690,SILVER  CANDLEPOT JARDIN ,6.424242424242424,5.4370656923848415,Lumpy demand
892,21691,SILVER VANILLA FLOWER CANDLE POT,5.741379310344827,4.755660573327795,Lumpy demand
893,21692,SILVER LATTICE VANILLA CANDLE POT,4.913043478260869,3.921719849609562,Lumpy demand
894,21693,SMALL HAMMERED SILVER CANDLEPOT ,6.9245283018867925,5.932610878014879,Lumpy demand
895,21694,SMALL REGAL  SILVER CANDLEPOT ,11.666666666666666,10.681198910081743,Lumpy demand
896,21695,SMALL SILVER FLOWER CANDLE POT,8.188888888888888,7.198656400966184,Lumpy demand
897,21696,SMALL SILVER TRELLIS CANDLEPOT,7.589473684210526,6.598625730994152,Lumpy demand
898,21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET ,11.833333333333334,10.988095238095237,Lumpy demand
899,21698,MOCK LOBSTER FRIDGE MAGNET,7.373737373737374,6.382480497706835,Lumpy demand
900,21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,21.0,20.322580645161295,Lumpy demand
901,21700,BIG DOUGHNUT FRIDGE MAGNETS,2.3774193548387097,1.3792908485273494,Lumpy demand
902,21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,10.5,9.65322580645161,Lumpy demand
903,21703,BAG 125g SWIRLY MARBLES,2.1206896551724137,1.12221026528798,Lumpy demand
904,21704,BAG 250g SWIRLY MARBLES,2.2879256965944275,1.2896708533648806,Lumpy demand
905,21705,BAG 500g SWIRLY MARBLES,5.1678321678321675,4.173479636894271,Lumpy demand
906,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,3.69,2.6936499321573955,Lumpy demand
907,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,5.061643835616438,4.067147418049522,Lumpy demand
908,21708,FOLDING UMBRELLA CREAM POLKADOT,6.743119266055046,5.750943679224059,Lumpy demand
909,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,7.116504854368932,6.124860735317522,Lumpy demand
910,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,7.552083333333333,6.561133172191527,Lumpy demand
911,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,11.492063492063492,10.506575336450856,Lumpy demand
912,21713,CITRONELLA CANDLE FLOWERPOT,2.975510204081633,1.9782238169993271,Lumpy demand
913,21714,CITRONELLA CANDLE GARDEN POT,2.6272401433691757,1.629463149029516,Lumpy demand
914,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2.388157894736842,1.3900725952813069,Lumpy demand
915,21716,BOYS VINTAGE TIN SEASIDE BUCKET,2.4152823920265782,1.4172318168089835,Lumpy demand
916,21717,EASTER TIN BUCKET,4.288288288288288,3.295211000474158,Lumpy demand
917,21718,RED METAL BEACH SPADE ,2.4863013698630136,1.488351440717997,Lumpy demand
918,21719,LOVELY BONBON STICKER SHEET,6.282051282051282,5.28924753720394,Lumpy demand
919,21720,CAKE SHOP  STICKER SHEET,6.451612903225806,5.460714093381442,Lumpy demand
920,21721,CANDY SHOP  STICKER SHEET,6.151260504201681,5.158307372196485,Lumpy demand
921,21722,SWEET PUDDING STICKER SHEET,10.542857142857143,9.55580538864121,Lumpy demand
922,21723,ALPHABET HEARTS STICKER SHEET,6.066115702479339,5.073027183655982,Lumpy demand
923,21724,PANDA AND BUNNIES STICKER SHEET,5.131944444444445,4.137543285155075,Lumpy demand
924,21725,SWEETIES  STICKERS,5.121428571428571,4.127184756584199,Lumpy demand
925,21726,MULTI HEARTS  STICKERS,5.7578125,4.764276919157609,Lumpy demand
926,21728,METAL MEDINA LANTERN ,6.472222222222222,5.495809386973179,Lumpy demand
927,21729,SMALL MARAKESH METAL  LANTERN ,2.526315789473684,1.5587905935050395,Lumpy demand
928,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.049450549450549,3.0535938246536074,Lumpy demand
929,21731,RED TOADSTOOL LED NIGHT LIGHT,1.4130019120458892,0.41356153523294303,Intermittent demand
930,21732,RED HANGING METAL STAR TLIGHT HLDR,6.291666666666667,5.30924695459579,Lumpy demand
931,21733,RED HANGING HEART T-LIGHT HOLDER,1.4219653179190752,0.42253786244813774,Intermittent demand
932,21734,SMALL MARAKESH LANTERN ON STICK,3.6666666666666665,2.6938775510204094,Lumpy demand
933,21735,TWO DOOR CURIO CABINET,3.5026737967914436,2.5065005151351616,Lumpy demand
934,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,18.14814814814815,17.183215935772175,Lumpy demand
935,21737,SET 3 WICKER LOG BASKETS,2.875,1.8808411214953271,Lumpy demand
936,21738,COSY SLIPPER SHOES SMALL  RED ,7.829545454545454,6.839472119450319,Lumpy demand
937,21739,COSY SLIPPER SHOES SMALL GREEN,6.15,5.156987788331071,Lumpy demand
938,21740,COSY SLIPPER SHOES LARGE RED,8.227272727272727,7.267424242424243,Lumpy demand
939,21741,COSY SLIPPER SHOES LARGE GREEN,5.226277372262774,4.232188249706496,Lumpy demand
940,21742,LARGE ROUND WICKER PLATTER ,4.7612903225806456,3.7663938372652868,Lumpy demand
941,21743,STAR PORTABLE TABLE LIGHT ,5.52542372881356,4.532375224556744,Lumpy demand
942,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,5.838709677419355,4.845402221924774,Lumpy demand
943,21745,GAOLERS KEYS DECORATIVE GARDEN ,2.281733746130031,1.2834752321981424,Lumpy demand
944,21746,SMALL RED RETROSPOT WINDMILL,2.4125412541254128,1.4144762421447625,Lumpy demand
945,21747,SMALL SKULL WINDMILL,5.703125,4.709576474622771,Lumpy demand
946,21749,LARGE RED RETROSPOT WINDMILL,3.5072463768115942,2.510704647676162,Lumpy demand
947,21750,LARGE SKULL WINDMILL,12.192982456140351,11.209110672935942,Lumpy demand
948,21752,GLASS CAKE STAND MIRRORED BASE,9.4,8.429893238434163,Lumpy demand
949,21754,HOME BUILDING BLOCK WORD,1.2919580419580419,0.29235364906096617,Smooth demand
950,21755,LOVE BUILDING BLOCK WORD,1.3485401459854014,0.3490124226059779,Intermittent demand
951,21756,BATH BUILDING BLOCK WORD,2.2919254658385095,1.2936784176239078,Lumpy demand
952,21757,LIGHTHOUSE PRINTED METAL SIGN,11.81081081081081,10.835606248450283,Lumpy demand
953,21758,VINTAGE SHELLS PRINT,9.756756756756756,8.768902050455448,Lumpy demand
954,21759,METAL WALL SHELF UNIT WITH HOOKS,9.727272727272727,8.809605488850774,Lumpy demand
955,21760,FRENCH STYLE WALL DRESSER,16.083333333333332,15.16189236111111,Lumpy demand
956,21761,WOOD AND GLASS MEDICINE CABINET,31.91304347826087,30.955216798149365,Lumpy demand
957,21763,VINTAGE WOODEN BAR STOOL,30.705882352941178,29.762899401603253,Lumpy demand
958,21764,VINTAGE WOODEN PLATE RACK,10.555555555555555,9.657210401891254,Lumpy demand
959,21765,HANGING METAL BIRD BATH,3.2857142857142856,2.29235880398671,Lumpy demand
960,21767,FRENCH STYLE WIRE DOOR CABINET ,1.0,NA,NA
961,21768,WALL MOUNTED VINTAGE ORGANISER,3.240740740740741,2.247161201315929,Lumpy demand
962,21769,VINTAGE POST OFFICE CABINET,8.80952380952381,7.83068783068783,Lumpy demand
963,21770,OPEN CLOSED METAL SIGN,2.536082474226804,1.5381667109625257,Lumpy demand
964,21772,VINTAGE METAL CAKE STAND CREAM ,1.0,NA,NA
965,21773,DECORATIVE ROSE BATHROOM BOTTLE,3.167381974248927,2.1703227910389526,Lumpy demand
966,21774,DECORATIVE CATS BATHROOM BOTTLE,2.7397769516728623,1.742140779052853,Lumpy demand
967,21775,DECORATIVE FLORE BATHROOM BOTTLE,3.427906976744186,2.431205763397371,Lumpy demand
968,21777,RECIPE BOX WITH METAL HEART,1.845771144278607,0.8480570122361166,Lumpy demand
969,21779,MA CAMPAGNE MINI WOODEN CHEST,2.8666666666666667,1.9111111111111108,Lumpy demand
970,21780,MA CAMPAGNE 4 DRAWER WALL SHELF,2.642857142857143,1.688492063492063,Lumpy demand
971,21781,MA CAMPAGNE CUTLERY BOX,2.4458333333333333,1.4483006257110353,Lumpy demand
972,21784,SHOE SHINE BOX ,4.475524475524476,3.4809634809634806,Lumpy demand
973,21785,RAIN PONCHO ,5.419753086419753,4.429843846891031,Lumpy demand
974,21786,POLKADOT RAIN HAT ,2.520408163265306,1.5224627688913401,Lumpy demand
975,21787,RAIN PONCHO RETROSPOT,2.125,1.1267914012738856,Lumpy demand
976,21788,KIDS RAIN MAC BLUE,4.254335260115607,3.2587629271361727,Lumpy demand
977,21789,KIDS RAIN MAC PINK,4.112359550561798,3.1166172243655765,Lumpy demand
978,21790,VINTAGE SNAP CARDS,1.3196428571428571,0.3200759775454897,Smooth demand
979,21791,VINTAGE HEADS AND TAILS CARD GAME ,1.4989858012170385,0.49966193373901296,Lumpy demand
980,21792,CLASSIC FRENCH STYLE BASKET GREEN ,4.964601769911504,3.971681415929204,Lumpy demand
981,21793,CLASSIC FRENCH STYLE BASKET BROWN,8.011764705882353,7.022076124567476,Lumpy demand
982,21794,CLASSIC FRENCH STYLE BASKET NATURAL,4.203947368421052,3.2089692295000822,Lumpy demand
983,21795,SET OF 3 BLUE STRIPE BASKET,3.681159420289855,2.6917568883542415,Lumpy demand
984,21796,SET OF 3 RED STRIPE BASKETS,4.305084745762712,3.31814832183292,Lumpy demand
985,21801,CHRISTMAS TREE DECORATION WITH BELL,4.532467532467533,3.53753563509661,Lumpy demand
986,21802,CHRISTMAS TREE HEART DECORATION,3.8297872340425534,2.833722960376409,Lumpy demand
987,21803,CHRISTMAS TREE STAR DECORATION,3.9891891891891893,2.9932450768271672,Lumpy demand
988,21804,WHITE CHRISTMAS GARLAND STARS TREES,7.597938144329897,6.6069027341999105,Lumpy demand
989,21805,WHITE CHRISTMAS TREE DECORATION ,5.393939393939394,4.406316688006828,Lumpy demand
990,21806,WHITE CHRISTMAS HEART DECORATION,4.439024390243903,3.448498286635759,Lumpy demand
991,21807,WHITE CHRISTMAS STAR DECORATION,6.623853211009174,5.6316532848108505,Lumpy demand
992,21808,CHRISTMAS GARLAND STARSTREES,7.4646464646464645,6.473406148202896,Lumpy demand
993,21809,CHRISTMAS HANGING TREE WITH BELL,5.598484848484849,4.604715857764639,Lumpy demand
994,21810,CHRISTMAS HANGING STAR WITH BELL,4.92,3.9253188602442335,Lumpy demand
995,21811,CHRISTMAS HANGING HEART WITH BELL,3.4265402843601898,2.429901143479802,Lumpy demand
996,21812,GARLAND WITH HEARTS AND BELLS,5.096551724137931,4.102102607232968,Lumpy demand
997,21813,GARLAND WITH STARS AND BELLS,5.959677419354839,4.966397849462366,Lumpy demand
998,21814,HEART T-LIGHT HOLDER ,9.85135135135135,8.863509801009801,Lumpy demand
999,21815,STAR  T-LIGHT HOLDER ,10.183098591549296,9.195817564667784,Lumpy demand
1000,21816,CHRISTMAS TREE T-LIGHT HOLDER,19.13157894736842,18.156553574017686,Lumpy demand
1001,21817,GLITTER CHRISTMAS TREE,8.244186046511627,7.254417947707265,Lumpy demand
1002,21818,GLITTER CHRISTMAS HEART ,4.3609467455621305,3.3655132492925137,Lumpy demand
1003,21819,GLITTER CHRISTMAS STAR ,5.72093023255814,4.727335836672872,Lumpy demand
1004,21820,GLITTER HEART GARLAND WITH BELLS ,5.526315789473684,4.532482432238635,Lumpy demand
1005,21821,GLITTER STAR GARLAND WITH BELLS ,7.135922330097087,6.144281897304302,Lumpy demand
1006,21822,GLITTER CHRISTMAS TREE WITH BELLS,8.032608695652174,7.042137975727583,Lumpy demand
1007,21823,PAINTED METAL HEART WITH HOLLY BELL,5.860655737704918,4.867463378794139,Lumpy demand
1008,21824,PAINTED METAL STAR WITH HOLLY BELLS,6.102564102564102,5.109720573956199,Lumpy demand
1009,21825,PAINTED METAL TREE WITH HOLLY BELLS,6.345454545454546,5.360815047021946,Lumpy demand
1010,21826,EIGHT PIECE DINOSAUR SET,2.820359281437126,1.8242323862912475,Lumpy demand
1011,21827,EIGHT PIECE CREEPY CRAWLIE SET,4.745098039215686,3.752851865383835,Lumpy demand
1012,21828,EIGHT PIECE SNAKE  SET,4.959731543624161,3.9650970335206708,Lumpy demand
1013,21829,DINOSAUR KEYRINGS ASSORTED,2.4609929078014185,1.4631011226755903,Lumpy demand
1014,21830,ASSORTED CREEPY CRAWLIES,3.6923076923076925,2.696052209265005,Lumpy demand
1015,21832,CHOCOLATE CALCULATOR,2.7992424242424243,1.8016804221072515,Lumpy demand
1016,21833,CAMOUFLAGE LED TORCH,2.7992424242424243,1.8016804221072515,Lumpy demand
1017,21836,GINGHAM OVEN GLOVE RED HEART ,5.0,4.009779951100243,Lumpy demand
1018,21837,CROSS STITCH ALPHABET CUSHION COVER,2.640625,1.650390625,Lumpy demand
1019,21838,DADDY MOUSE RED GINGHAM BOW TIE,1.0,NA,NA
1020,21839,MUMMY MOUSE RED GINGHAM RIBBON,6.513513513513513,5.524976119570712,Lumpy demand
1021,21841,BABY MOUSE RED GINGHAM DRESS,6.813084112149533,5.821069117798087,Lumpy demand
1022,21842,PINK HEART CANDY BUTTON CALCULATOR,3.4814814814814814,2.5081640780565504,Lumpy demand
1023,21843,RED RETROSPOT CAKE STAND,1.4037383177570093,0.4042766355140187,Intermittent demand
1024,21844,RED RETROSPOT MUG,2.215568862275449,1.2172137457156054,Lumpy demand
1025,21845,DAIRY MAID STRIPE MUG,5.4961832061068705,4.502436590260009,Lumpy demand
1026,21846,PINK DIAMANTE PEN IN GIFT BOX,3.9411764705882355,2.9451726342710995,Lumpy demand
1027,21847,GREEN  DIAMANTE PEN IN GIFT BOX,12.224137931034482,11.239991233196958,Lumpy demand
1028,21849,SILVER DIAMANTE PEN IN GIFT BOX,6.787037037037037,5.7949428253390005,Lumpy demand
1029,21850,BLUE  DIAMANTE PEN IN GIFT BOX,8.975308641975309,7.9862939155868435,Lumpy demand
1030,21851,LILAC DIAMANTE PEN IN GIFT BOX,6.553571428571429,5.561147924381212,Lumpy demand
1031,21852,EMPIRE TEDDY,7.5,6.964285714285716,Lumpy demand
1032,21853,GUMBALL CUSTOM CARS TOP TRUMPS GAME,46.333333333333336,45.66183574879228,Lumpy demand
1033,21854,EURO FOOTBALL STARS TOP TRUMPS GAME,1.0,NA,NA
1034,21857,STAR WARS TOP TRUMPS GAME,5.0,4.444444444444443,Lumpy demand
1035,21858,HIGH SCHOOL MUSICAL 3 TOP TRUMPS ,44.5,43.99431818181819,Lumpy demand
1036,21860,DR WHO TOP TRUMPS GAME,1.0,NA,NA
1037,21864,UNION JACK FLAG PASSPORT COVER ,2.697080291970803,1.6993798587620914,Lumpy demand
1038,21865,PINK UNION JACK  PASSPORT COVER ,3.1948051948051948,2.1977832208497072,Lumpy demand
1039,21866,UNION JACK FLAG LUGGAGE TAG,2.3883495145631066,1.3902332995218083,Lumpy demand
1040,21867,PINK UNION JACK  LUGGAGE TAG,3.3545454545454545,2.3577402244973475,Lumpy demand
1041,21868,POTTING SHED TEA MUG,1.8513853904282116,0.8525453160282501,Lumpy demand
1042,21869,POTTING SHED COFFEE MUG,2.71875,1.7286849710982657,Lumpy demand
1043,21870,I CAN ONLY PLEASE ONE PERSON MUG,1.9874213836477987,0.9889862352859095,Lumpy demand
1044,21871,SAVE THE PLANET MUG,1.8756345177664975,0.8768210144030374,Lumpy demand
1045,21872,GLAMOROUS  MUG,3.087866108786611,2.090699034307353,Lumpy demand
1046,21873,IF YOU CAN'T STAND THE HEAT MUG,4.60625,3.6111497961956514,Lumpy demand
1047,21874,GIN AND TONIC MUG,2.044321329639889,1.045738319232345,Lumpy demand
1048,21875,KINGS CHOICE MUG,2.602112676056338,1.604283560441238,Lumpy demand
1049,21876,POTTERING MUG,2.0875706214689265,1.0890442943977463,Lumpy demand
1050,21877,HOME SWEET HOME MUG,1.7980535279805352,0.7991349013246823,Lumpy demand
1051,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2.632911392405063,1.6355324379787475,Lumpy demand
1052,21879,HEARTS GIFT TAPE,7.145631067961165,6.153992470774717,Lumpy demand
1053,21880,RED RETROSPOT TAPE,3.1271186440677967,2.130004829473587,Lumpy demand
1054,21881,CUTE CATS TAPE,7.677083333333333,6.686155457427538,Lumpy demand
1055,21882,SKULLS TAPE,7.343434343434343,6.352171856304087,Lumpy demand
1056,21883,STARS GIFT TAPE ,4.549382716049383,3.5542052469135803,Lumpy demand
1057,21884,CAKES AND BOWS GIFT  TAPE,5.638461538461539,4.644798234552335,Lumpy demand
1058,21888,BINGO SET,1.868020304568528,0.8692012845747435,Lumpy demand
1059,21889,WOODEN BOX OF DOMINOES,1.6719457013574661,0.6728561968877607,Lumpy demand
1060,21890,S/6 WOODEN SKITTLES IN COTTON BAG,2.3021806853582554,1.3039451578316406,Lumpy demand
1061,21891,TRADITIONAL WOODEN SKIPPING ROPE,1.937007874015748,0.9382792551202469,Lumpy demand
1062,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1.8804071246819338,0.8816000882655136,Lumpy demand
1063,21893,POTTING SHED SEED TIN,5.133333333333334,4.187719298245614,Lumpy demand
1064,21894,POTTING SHED SEED ENVELOPES,3.7989690721649483,2.802772019273868,Lumpy demand
1065,21895,POTTING SHED SOW 'N' GROW SET,5.753846153846154,4.766591049700969,Lumpy demand
1066,21896,POTTING SHED TWINE,3.3607305936073057,2.363942471965955,Lumpy demand
1067,21897,POTTING SHED CANDLE CITRONELLA,5.764044943820225,4.773349719101123,Lumpy demand
1068,21898,POTTING SHED ROSE CANDLE,5.576086956521739,4.585024626358696,Lumpy demand
1069,21899,KEY FOB  GARAGE DESIGN,1.9472295514511873,0.948514801860212,Lumpy demand
1070,21900,KEY FOB  SHED,1.7106481481481481,0.7116110860182675,Lumpy demand
1071,21901,KEY FOB  BACK DOOR ,1.8997429305912596,0.9009620944538497,Lumpy demand
1072,21902,KEY FOB  FRONT  DOOR ,2.4309210526315788,1.4328599700470688,Lumpy demand
1073,21903,MAN FLU METAL SIGN,2.5119453924914676,1.5140024610526803,Lumpy demand
1074,21904,HOUSE WRECKING METAL SIGN ,4.341463414634147,3.3477325767629154,Lumpy demand
1075,21905,MORE BUTTER METAL SIGN ,3.5288461538461537,2.532296148599013,Lumpy demand
1076,21906,PHARMACIE FIRST AID TIN,2.584507042253521,1.586668716253867,Lumpy demand
1077,21907,I'M ON HOLIDAY METAL SIGN,1.6699507389162562,0.6709403264183481,Lumpy demand
1078,21908,CHOCOLATE THIS WAY METAL SIGN,1.5205761316872428,0.5212815193995561,Lumpy demand
1079,21910,WAY OUT METAL SIGN ,4.793478260869565,3.8020998023715418,Lumpy demand
1080,21911,GARDEN METAL SIGN ,2.44390243902439,1.4467902439024387,Lumpy demand
1081,21912,VINTAGE SNAKES & LADDERS,1.7893462469733656,0.7904158218337632,Lumpy demand
1082,21913,VINTAGE SEASIDE JIGSAW PUZZLES,3.208695652173913,2.211692525514719,Lumpy demand
1083,21914,BLUE HARMONICA IN BOX ,1.9865591397849462,0.9878959407873646,Lumpy demand
1084,21915,RED  HARMONICA IN BOX ,1.7839805825242718,0.7850486759609534,Lumpy demand
1085,21916,SET 12 RETRO WHITE CHALK STICKS,1.8157248157248158,0.8168301339033047,Lumpy demand
1086,21917,SET 12 KIDS  WHITE CHALK STICKS,2.403908794788274,1.4058136913890718,Lumpy demand
1087,21918,SET 12 KIDS COLOUR  CHALK STICKS,1.785024154589372,0.7860878729560242,Lumpy demand
1088,21919,Electronic Talking Breath-A-Loser,59.6,58.7973063973064,Lumpy demand
1089,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2.594017094017094,1.5966474852613464,Lumpy demand
1090,21923,RED/CREAM STRIPE FRINGE HAMMOCK,3.2533333333333334,2.2626063100137173,Lumpy demand
1091,21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,3.8674698795180724,2.8764307228915666,Lumpy demand
1092,21925,UNION STRIPE CUSHION COVER ,4.91869918699187,3.9251870995531153,Lumpy demand
1093,21926,RED/CREAM STRIPE CUSHION COVER ,5.278260869565218,4.285320705983641,Lumpy demand
1094,21927,BLUE/CREAM STRIPE CUSHION COVER ,3.9215686274509802,2.926446037513503,Lumpy demand
1095,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1.417142857142857,0.41770428763699274,Intermittent demand
1096,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.4130019120458892,0.41356153523294303,Intermittent demand
1097,21930,JUMBO STORAGE BAG SKULLS,1.4377431906614786,0.43833633861630444,Intermittent demand
1098,21931,JUMBO STORAGE BAG SUKI,1.2763385146804835,0.27671295711229993,Smooth demand
1099,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2.243161094224924,1.2448478799701412,Lumpy demand
1100,21933,PINK VINTAGE PAISLEY PICNIC BAG,2.324921135646688,1.3267213002331644,Lumpy demand
1101,21934,SKULL SHOULDER BAG,1.8614609571788414,0.8626282484487312,Lumpy demand
1102,21935,SUKI  SHOULDER BAG,1.71461716937355,0.7155854853212104,Lumpy demand
1103,21936,RED RETROSPOT PICNIC BAG,1.7119815668202765,0.7129411107108699,Lumpy demand
1104,21937,STRAWBERRY   PICNIC BAG,2.5310344827586206,1.5331232064731617,Lumpy demand
1105,21942,SKULLS DESIGN FLANNEL,4.959731543624161,3.9650970335206708,Lumpy demand
1106,21943,CAKES AND RABBITS DESIGN FLANNEL ,6.203389830508475,5.210508010851166,Lumpy demand
1107,21944,KITTENS DESIGN FLANNEL,5.190140845070423,4.195833971218617,Lumpy demand
1108,21945,STRAWBERRIES  DESIGN FLANNEL ,4.425149700598802,3.4297908248543565,Lumpy demand
1109,21946,PARTY TIME DESIGN FLANNEL,12.620689655172415,11.636586631444878,Lumpy demand
1110,21947,SET OF 6 HEART CHOPSTICKS,3.453271028037383,2.4565952435225293,Lumpy demand
1111,21948,SET OF 6 CAKE CHOPSTICKS,3.526315789473684,2.529748283752861,Lumpy demand
1112,21949,SET OF 6 STRAWBERRY CHOPSTICKS,3.9308510638297873,2.934822406734705,Lumpy demand
1113,21950,SET OF 6 DOTS CHOPSTICKS,8.0,7.058823529411764,Lumpy demand
1114,21955,DOORMAT UNION JACK GUNS AND ROSES,1.9581151832460733,0.95939780062659,Lumpy demand
1115,21967,PACK OF 12 SKULL TISSUES,2.4966216216216215,1.4986495641983448,Lumpy demand
1116,21972,SET OF 36 DINOSAUR PAPER DOILIES,5.2898550724637685,4.295739647323115,Lumpy demand
1117,21973,SET OF 36 MUSHROOM PAPER DOILIES,4.487654320987654,3.4924582525592625,Lumpy demand
1118,21974,SET OF 36 PAISLEY FLOWER DOILIES,1.7423167848699763,0.7433253674581148,Lumpy demand
1119,21975,PACK OF 60 DINOSAUR CAKE CASES,1.430232558139535,0.43081632009087745,Intermittent demand
1120,21976,PACK OF 60 MUSHROOM CAKE CASES,1.5557894736842106,0.5565425759520753,Lumpy demand
1121,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1.3079646017699116,0.3083818979782718,Smooth demand
1122,21980,PACK OF 12 RED RETROSPOT TISSUES ,1.8860759493670887,0.887266911664625,Lumpy demand
1123,21981,PACK OF 12 WOODLAND TISSUES ,2.3354430379746836,1.3372550366693579,Lumpy demand
1124,21982,PACK OF 12 SUKI TISSUES ,2.0027322404371586,1.004102093224641,Lumpy demand
1125,21983,PACK OF 12 BLUE PAISLEY TISSUES ,2.8715953307392996,1.8741348088000038,Lumpy demand
1126,21984,PACK OF 12 PINK PAISLEY TISSUES ,2.419672131147541,1.4215984162644308,Lumpy demand
1127,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1.662162162162162,0.6630606182844987,Lumpy demand
1128,21986,PACK OF 12 PINK POLKADOT TISSUES,2.4281045751633985,1.4300292444021632,Lumpy demand
1129,21987,PACK OF 6 SKULL PAPER CUPS,2.5659722222222223,1.5680941358024691,Lumpy demand
1130,21988,PACK OF 6 SKULL PAPER PLATES,2.5120274914089347,1.514098761945111,Lumpy demand
1131,21989,PACK OF 20 SKULL PAPER NAPKINS,1.9046391752577319,0.9058649735981896,Lumpy demand
1132,21990,MODERN FLORAL STATIONERY SET,2.6487455197132617,1.6509795922331982,Lumpy demand
1133,21991,BOHEMIAN COLLAGE STATIONERY SET,3.760204081632653,2.7639543589174793,Lumpy demand
1134,21992,VINTAGE PAISLEY STATIONERY SET,2.07183908045977,1.0733277458492976,Lumpy demand
1135,21993,FLORAL FOLK STATIONERY SET,2.3610223642172525,1.3628665679628045,Lumpy demand
1136,22016,Dotcomgiftshop Gift Voucher £100.00,1.0,NA,NA
1137,22021,BLUE FELT EASTER EGG BASKET,4.327102803738318,3.3343043249585302,Lumpy demand
1138,22023,EMPIRE BIRTHDAY CARD,2.5894736842105264,1.5916303649218027,Lumpy demand
1139,22024,RAINY LADIES BIRTHDAY CARD,2.4798657718120807,1.4818710099852674,Lumpy demand
1140,22025,RING OF ROSES BIRTHDAY CARD,3.359090909090909,2.362287509238729,Lumpy demand
1141,22026,BANQUET BIRTHDAY  CARD  ,2.7781954887218046,1.780604967703812,Lumpy demand
